time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb
1900-01-01 20:50:15,7999.0,364806,7999.5,89210,288323,122164,166159,275596
1900-01-01 20:50:30,7999.0,390785,7999.5,223370,210868,5248,205620,167415
1900-01-01 20:50:45,7999.0,71393,7999.5,530708,103062,34364,68698,-459315
1900-01-01 20:51:00,7999.0,1140164,7999.5,5287,133388,47008,86380,1134877
1900-01-01 20:51:15,7999.5,203078,8000.0,471422,12257,159528,-147271,-268344
1900-01-01 20:51:30,7999.5,955013,8000.0,3741,45517,8000,37517,951272
1900-01-01 20:51:45,8004.5,600694,8005.0,20985,40548,10920,29628,579709
1900-01-01 20:52:00,8004.5,212700,8005.0,569920,58943,127738,-68795,-357220
1900-01-01 20:52:15,8005.0,948501,8005.5,16775,14774,1032,13742,931726
1900-01-01 20:52:30,8005.0,413110,8005.5,628181,3928,38938,-35010,-215071
1900-01-01 20:52:45,8005.0,70929,8005.5,702440,28207,20848,7359,-631511
1900-01-01 20:53:00,8002.5,496043,8003.0,106886,728,295088,-294360,389157
1900-01-01 20:53:15,8007.5,610292,8008.0,1445,57402,26081,31321,608847
1900-01-01 20:53:30,8011.0,661240,8011.5,18230,66238,9352,56886,643010
1900-01-01 20:53:45,8014.0,485479,8014.5,478689,21908,9623,12285,6790
1900-01-01 20:54:00,8018.0,265048,8018.5,1023684,62311,2600,59711,-758636
1900-01-01 20:54:15,8018.0,199682,8018.5,606956,124137,53343,70794,-407274
1900-01-01 20:54:30,8022.5,929187,8023.0,744,147403,48601,98802,928443
1900-01-01 20:54:45,8029.0,107441,8029.5,162508,641563,86613,554950,-55067
1900-01-01 20:55:00,8029.0,135556,8029.5,665444,79920,64445,15475,-529888
1900-01-01 20:55:15,8032.5,205664,8033.0,187433,387224,279021,108203,18231
1900-01-01 20:55:30,8027.0,475586,8027.5,174399,72022,55914,16108,301187
1900-01-01 20:55:45,8017.5,85803,8018.0,535291,18200,264198,-245998,-449488
1900-01-01 20:56:00,8011.0,1114883,8011.5,141877,128259,157171,-28912,973006
1900-01-01 20:56:15,8015.0,552069,8016.5,23879,279471,29290,250181,528190
1900-01-01 20:56:30,8021.5,763577,8022.0,16682,68663,21888,46775,746895
1900-01-01 20:56:45,8027.5,748739,8028.0,272164,410232,11874,398358,476575
1900-01-01 20:57:00,8034.5,694,8035.0,527180,270486,134746,135740,-526486
1900-01-01 20:57:15,8030.5,10296,8031.0,643040,165390,96820,68570,-632744
1900-01-01 20:57:30,8030.5,6146,8031.0,698759,31462,24186,7276,-692613
1900-01-01 20:57:45,8026.5,20307,8027.0,782146,18688,656296,-637608,-761839
1900-01-01 20:58:00,8030.5,151799,8031.0,9743,83655,136554,-52899,142056
1900-01-01 20:58:15,8032.0,689562,8032.5,18088,62853,3378,59475,671474
1900-01-01 20:58:30,8034.5,311002,8035.0,71082,381231,91997,289234,239920
1900-01-01 20:58:45,8035.0,626874,8035.5,1110,55654,10624,45030,625764
1900-01-01 20:59:00,8040.0,538287,8040.5,22205,121855,51180,70675,516082
1900-01-01 20:59:15,8040.0,300961,8040.5,290097,259000,424310,-165310,10864
1900-01-01 20:59:30,8040.0,140990,8040.5,380036,41298,238930,-197632,-239046
1900-01-01 20:59:45,8024.5,20685,8025.5,153305,9592,395388,-385796,-132620
1900-01-01 21:00:00,8024.5,545053,8025.0,16214,187498,41227,146271,528839
1900-01-01 21:00:15,8024.5,290842,8025.0,596589,234117,224585,9532,-305747
1900-01-01 21:00:30,8024.5,390963,8025.0,821267,75090,33509,41581,-430304
1900-01-01 21:00:45,8025.5,543859,8026.0,166,74456,61997,12459,543693
1900-01-01 21:01:00,8030.5,777159,8031.0,52741,173603,59215,114388,724418
1900-01-01 21:01:15,8030.5,497063,8031.0,289194,33768,13214,20554,207869
1900-01-01 21:01:30,8033.5,799165,8034.0,62869,49727,24897,24830,736296
1900-01-01 21:01:45,8040.0,1081597,8040.5,52810,104984,2166,102818,1028787
1900-01-01 21:02:00,8045.0,10770,8045.5,845332,156069,159108,-3039,-834562
1900-01-01 21:02:15,8037.0,621730,8037.5,450227,22250,359466,-337216,171503
1900-01-01 21:02:30,8037.0,392303,8037.5,494188,32131,34056,-1925,-101885
1900-01-01 21:02:45,8037.0,190429,8037.5,542591,6882,21202,-14320,-352162
1900-01-01 21:03:00,8033.0,2938,8036.0,887626,26914,189663,-162749,-884688
1900-01-01 21:03:15,8030.0,93385,8030.5,993042,61276,248776,-187500,-899657
1900-01-01 21:03:30,8028.0,606773,8028.5,618435,1780,141620,-139840,-11662
1900-01-01 21:03:45,8031.5,110308,8032.0,193,28683,26580,2103,110115
1900-01-01 21:04:00,8032.5,1110915,8033.0,14006,172125,30283,141842,1096909
1900-01-01 21:04:15,8034.5,706134,8035.0,271742,76913,34214,42699,434392
1900-01-01 21:04:30,8034.5,770214,8035.0,282774,43814,30818,12996,487440
1900-01-01 21:04:45,8034.5,962892,8035.0,48662,283058,13118,269940,914230
1900-01-01 21:05:00,8037.5,261125,8038.0,5683,100464,16301,84163,255442
1900-01-01 21:05:15,8035.0,29123,8035.5,430808,22913,88135,-65222,-401685
1900-01-01 21:05:30,8035.0,140004,8035.5,963913,20775,62802,-42027,-823909
1900-01-01 21:05:45,8031.5,64956,8032.0,494657,5002,109744,-104742,-429701
1900-01-01 21:06:00,8031.5,1324116,8032.0,127706,7867,19317,-11450,1196410
1900-01-01 21:06:15,8035.5,268280,8036.0,671872,179646,5414,174232,-403592
1900-01-01 21:06:30,8035.5,641463,8036.0,49019,126968,28884,98084,592444
1900-01-01 21:06:45,8037.5,709080,8038.0,28896,98437,6062,92375,680184
1900-01-01 21:07:00,8038.0,980287,8038.5,1318,47604,62610,-15006,978969
1900-01-01 21:07:15,8042.0,497967,8042.5,143731,60679,7454,53225,354236
1900-01-01 21:07:30,8042.0,160267,8042.5,1040935,50941,54938,-3997,-880668
1900-01-01 21:07:45,8041.0,105643,8041.5,610374,7248,148798,-141550,-504731
1900-01-01 21:08:00,8041.0,35601,8041.5,1073933,11456,120040,-108584,-1038332
1900-01-01 21:08:15,8040.5,188727,8041.0,789266,2264,34377,-32113,-600539
1900-01-01 21:08:30,8039.5,51159,8040.0,737384,139050,204388,-65338,-686225
1900-01-01 21:08:45,8038.0,11409,8038.5,720232,920,57597,-56677,-708823
1900-01-01 21:09:00,8034.0,1045273,8034.5,18041,34076,34110,-34,1027232
1900-01-01 21:09:15,8037.5,623701,8038.0,118958,25436,11028,14408,504743
1900-01-01 21:09:30,8039.5,793138,8040.0,145497,106449,5754,100695,647641
1900-01-01 21:09:45,8039.5,983663,8040.0,16685,131633,101112,30521,966978
1900-01-01 21:10:00,8045.0,463842,8045.5,86777,88806,33628,55178,377065
1900-01-01 21:10:15,8037.0,558326,8037.5,98143,8660,204674,-196014,460183
1900-01-01 21:10:30,8039.0,470043,8039.5,1161,53155,204674,-151519,468882
1900-01-01 21:10:45,8040.5,46553,8041.0,380348,3403,4500,-1097,-333795
1900-01-01 21:11:00,8040.5,518301,8041.0,86566,25255,27665,-2410,431735
1900-01-01 21:11:15,8043.5,622619,8044.0,59377,54704,2957,51747,563242
1900-01-01 21:11:30,8044.0,610213,8044.5,3215,73981,16303,57678,606998
1900-01-01 21:11:45,8047.5,743765,8048.0,27702,179956,110816,69140,716063
1900-01-01 21:12:00,8051.0,8922,8051.5,476079,1075322,610509,464813,-467157
1900-01-01 21:12:15,8051.0,4357,8051.5,487428,54290,192397,-138107,-483071
1900-01-01 21:12:30,8048.0,778905,8048.5,108673,41426,125791,-84365,670232
1900-01-01 21:12:45,8051.5,260706,8052.0,376575,126904,50122,76782,-115869
1900-01-01 21:13:00,8050.5,247623,8051.0,44359,60649,141293,-80644,203264
1900-01-01 21:13:15,8051.5,1711480,8052.0,442079,90761,28512,62249,1269401
1900-01-01 21:13:30,8055.5,372275,8059.5,142856,717251,6012,711239,229419
1900-01-01 21:13:45,8059.0,169176,8059.5,241626,603447,716125,-112678,-72450
1900-01-01 21:14:00,8057.0,235771,8057.5,677362,15840,100831,-84991,-441591
1900-01-01 21:14:15,8057.0,138305,8057.5,636148,105458,11606,93852,-497843
1900-01-01 21:14:30,8053.0,592761,8053.5,133989,82298,190521,-108223,458772
1900-01-01 21:14:45,8053.0,766775,8053.5,13266,334360,65677,268683,753509
1900-01-01 21:15:00,8057.5,30162,8058.0,673481,130710,27104,103606,-643319
1900-01-01 21:15:15,8060.5,461170,8061.0,102235,195042,311364,-116322,358935
1900-01-01 21:15:30,8072.0,107988,8072.5,9878,352166,132222,219944,98110
1900-01-01 21:15:45,8055.5,106379,8056.0,159616,248270,533052,-284782,-53237
1900-01-01 21:16:00,8064.5,499338,8065.0,33582,352400,174285,178115,465756
1900-01-01 21:16:15,8069.5,229559,8070.0,522136,432239,96862,335377,-292577
1900-01-01 21:16:30,8072.5,584213,8073.0,4055,1789843,25346,1764497,580158
1900-01-01 21:16:45,8074.5,214722,8075.0,530643,807744,75613,732131,-315921
1900-01-01 21:17:00,8074.5,457945,8075.0,161764,308575,43360,265215,296181
1900-01-01 21:17:15,8075.0,560628,8075.5,216521,309493,536377,-226884,344107
1900-01-01 21:17:30,8076.5,615197,8077.0,64556,354116,235971,118145,550641
1900-01-01 21:17:45,8074.5,40286,8075.0,439361,107295,309093,-201798,-399075
1900-01-01 21:18:00,8069.0,24273,8069.5,181861,84862,239774,-154912,-157588
1900-01-01 21:18:15,8069.0,745000,8069.5,54635,47318,131190,-83872,690365
1900-01-01 21:18:30,8070.5,914914,8071.0,253269,475374,14576,460798,661645
1900-01-01 21:18:45,8063.0,33736,8063.5,906867,301801,518845,-217044,-873131
1900-01-01 21:19:00,8055.5,4371,8056.0,240719,103951,716321,-612370,-236348
1900-01-01 21:19:15,8042.5,76,8043.0,19738,261378,776185,-514807,-19662
1900-01-01 21:19:30,8043.5,595797,8044.0,154315,290355,436737,-146382,441482
1900-01-01 21:19:45,8046.5,465620,8047.0,11721,223686,77729,145957,453899
1900-01-01 21:20:00,8056.5,211325,8057.0,539865,157828,32628,125200,-328540
1900-01-01 21:20:15,8064.0,562532,8064.5,252552,148770,58638,90132,309980
1900-01-01 21:20:30,8064.5,461585,8065.0,348484,240988,33299,207689,113101
1900-01-01 21:20:45,8064.5,84985,8065.0,563606,117618,177500,-59882,-478621
1900-01-01 21:21:00,8056.5,13500,8057.0,2079616,442824,387652,55172,-2066116
1900-01-01 21:21:15,8052.5,201527,8053.0,427910,125653,180291,-54638,-226383
1900-01-01 21:21:30,8044.5,35287,8045.0,518407,152058,225381,-73323,-483120
1900-01-01 21:21:45,8040.0,298851,8061.0,12955,414198,456037,-41839,285896
1900-01-01 21:22:00,8054.5,405490,8055.0,294343,84392,77421,6971,111147
1900-01-01 21:22:15,8058.5,669705,8059.0,291799,156787,46459,110328,377906
1900-01-01 21:22:30,8058.5,654845,8059.0,485026,100659,11575,89084,169819
1900-01-01 21:22:45,8058.5,534194,8059.0,220729,76416,9582,66834,313465
1900-01-01 21:23:00,8059.0,655642,8059.5,6862,220702,37707,182995,648780
1900-01-01 21:23:15,8059.5,441191,8060.0,134674,128041,23265,104776,306517
1900-01-01 21:23:30,8059.5,572582,8060.0,51615,32100,21270,10830,520967
1900-01-01 21:23:45,8059.5,127106,8060.0,586404,32100,137499,-105399,-459298
1900-01-01 21:24:00,8058.5,31258,8059.0,641961,36471,91023,-54552,-610703
1900-01-01 21:24:15,8057.0,827093,8057.5,519249,45178,31227,13951,307844
1900-01-01 21:24:30,8057.0,1078394,8057.5,55554,63130,32000,31130,1022840
1900-01-01 21:24:45,8061.5,760179,8062.0,24811,157785,1082,156703,735368
1900-01-01 21:25:00,8067.0,417539,8067.5,5836,162616,41090,121526,411703
1900-01-01 21:25:15,8069.5,400991,8070.0,69537,187523,32087,155436,331454
1900-01-01 21:25:30,8072.5,64960,8073.0,418689,106694,205429,-98735,-353729
1900-01-01 21:25:45,8072.0,274886,8072.5,282137,104558,334441,-229883,-7251
1900-01-01 21:26:00,8063.0,736502,8063.5,49629,44304,384133,-339829,686873
1900-01-01 21:26:15,8066.5,339478,8067.0,7043,111216,18910,92306,332435
1900-01-01 21:26:30,8066.5,314880,8067.0,331804,41604,41014,590,-16924
1900-01-01 21:26:45,8066.5,630225,8067.0,419819,130100,149276,-19176,210406
1900-01-01 21:27:00,8066.5,566102,8067.0,558952,32002,29020,2982,7150
1900-01-01 21:27:15,8066.5,615227,8067.0,601246,62568,44967,17601,13981
1900-01-01 21:27:30,8066.5,791436,8067.0,559890,66896,167520,-100624,231546
1900-01-01 21:27:45,8066.5,788765,8067.0,422825,60662,32504,28158,365940
1900-01-01 21:28:00,8066.5,728557,8067.0,198617,123740,23532,100208,529940
1900-01-01 21:28:15,8067.5,303469,8068.0,25049,57320,64100,-6780,278420
1900-01-01 21:28:30,8068.0,738265,8068.5,49341,122062,2334,119728,688924
1900-01-01 21:28:45,8068.5,600050,8069.0,242629,21286,57165,-35879,357421
1900-01-01 21:29:00,8068.5,171807,8069.0,669659,41699,280251,-238552,-497852
1900-01-01 21:29:15,8067.5,63367,8068.0,686006,183743,468927,-285184,-622639
1900-01-01 21:29:30,8067.0,149138,8067.5,584634,115507,161312,-45805,-435496
1900-01-01 21:29:45,8066.5,86910,8067.0,1140036,1400,319384,-317984,-1053126
1900-01-01 21:30:00,8065.0,418368,8065.5,844556,15344,444660,-429316,-426188
1900-01-01 21:30:15,8065.0,306130,8065.5,774875,104582,180984,-76402,-468745
1900-01-01 21:30:30,8065.0,134028,8065.5,818690,39096,138247,-99151,-684662
1900-01-01 21:30:45,8045.5,807532,8046.0,56886,53293,294798,-241505,750646
1900-01-01 21:31:00,8050.0,356757,8050.5,202077,94251,98869,-4618,154680
1900-01-01 21:31:15,8050.0,148620,8050.5,280140,284974,172830,112144,-131520
1900-01-01 21:31:30,8048.0,40646,8048.5,518965,156,331057,-330901,-478319
1900-01-01 21:31:45,8046.0,266817,8046.5,311527,21969,51989,-30020,-44710
1900-01-01 21:32:00,8046.0,454952,8046.5,290058,171744,103943,67801,164894
1900-01-01 21:32:15,8046.0,345860,8046.5,337990,26207,72004,-45797,7870
1900-01-01 21:32:30,8046.0,222093,8046.5,386115,108,90864,-90756,-164022
1900-01-01 21:32:45,8038.5,101747,8039.0,291701,25896,207150,-181254,-189954
1900-01-01 21:33:00,8039.5,215353,8040.0,220006,35338,270970,-235632,-4653
1900-01-01 21:33:15,8042.5,430838,8043.0,182463,224212,45745,178467,248375
1900-01-01 21:33:30,8046.5,515160,8047.0,6423,26589,57273,-30684,508737
1900-01-01 21:33:45,8048.0,673285,8048.5,39411,18811,40595,-21784,633874
1900-01-01 21:34:00,8049.0,348263,8049.5,10333,38991,70279,-31288,337930
1900-01-01 21:34:15,8051.5,381800,8052.0,321305,56902,16300,40602,60495
1900-01-01 21:34:30,8051.0,35794,8051.5,761746,63399,129879,-66480,-725952
1900-01-01 21:34:45,8048.5,213958,8049.0,402534,5782,122083,-116301,-188576
1900-01-01 21:35:00,8048.5,639331,8049.0,221758,52297,57390,-5093,417573
1900-01-01 21:35:15,8048.5,668170,8049.0,58044,9538,9805,-267,610126
1900-01-01 21:35:30,8049.5,474621,8050.0,102555,118990,30868,88122,372066
1900-01-01 21:35:45,8050.5,724281,8051.0,22458,105439,24817,80622,701823
1900-01-01 21:36:00,8051.0,780963,8051.5,182251,103560,158420,-54860,598712
1900-01-01 21:36:15,8053.0,687601,8053.5,47492,179561,5562,173999,640109
1900-01-01 21:36:30,8055.0,296389,8055.5,434213,103450,109102,-5652,-137824
1900-01-01 21:36:45,8055.0,655601,8055.5,76300,43409,47420,-4011,579301
1900-01-01 21:37:00,8055.0,475342,8055.5,178680,43900,17734,26166,296662
1900-01-01 21:37:15,8055.0,86881,8055.5,304781,860,139984,-139124,-217900
1900-01-01 21:37:30,8051.5,539469,8052.0,277297,16483,74795,-58312,262172
1900-01-01 21:37:45,8051.5,558791,8052.0,70542,159789,129558,30231,488249
1900-01-01 21:38:00,8051.5,1193417,8052.0,21513,10424,17002,-6578,1171904
1900-01-01 21:38:15,8053.0,784476,8053.5,9863,4881,6281,-1400,774613
1900-01-01 21:38:30,8053.5,705200,8054.0,66279,41454,8320,33134,638921
1900-01-01 21:38:45,8056.0,609827,8056.5,242818,137894,5307,132587,367009
1900-01-01 21:39:00,8056.0,783941,8056.5,494624,137894,2094,135800,289317
1900-01-01 21:39:15,8056.0,1005071,8056.5,201172,79688,97600,-17912,803899
1900-01-01 21:39:30,8058.5,403517,8059.0,301563,78231,70584,7647,101954
1900-01-01 21:39:45,8058.5,358607,8059.0,125969,274789,14812,259977,232638
1900-01-01 21:40:00,8058.5,295275,8059.0,573918,25873,95906,-70033,-278643
1900-01-01 21:40:15,8058.5,240207,8059.0,615618,6100,55306,-49206,-375411
1900-01-01 21:40:30,8058.5,166180,8059.0,596652,2946,36935,-33989,-430472
1900-01-01 21:40:45,8058.5,324580,8059.0,193711,60788,22981,37807,130869
1900-01-01 21:41:00,8058.5,806013,8059.0,22783,202815,3003,199812,783230
1900-01-01 21:41:15,8059.5,725600,8060.0,541143,23054,10626,12428,184457
1900-01-01 21:41:30,8059.5,751773,8060.0,356143,292969,96614,196355,395630
1900-01-01 21:41:45,8059.5,1036115,8060.0,267579,115832,1222,114610,768536
1900-01-01 21:42:00,8061.0,857394,8061.5,7314,81212,8835,72377,850080
1900-01-01 21:42:15,8065.0,939318,8065.5,15665,65667,2115,63552,923653
1900-01-01 21:42:30,8071.5,469254,8072.0,78841,179110,26298,152812,390413
1900-01-01 21:42:45,8072.5,928512,8073.0,28673,109313,8346,100967,899839
1900-01-01 21:43:00,8082.0,48637,8082.5,26888,701635,69032,632603,21749
1900-01-01 21:43:15,8066.5,661053,8067.0,319425,691432,690491,941,341628
1900-01-01 21:43:30,8066.5,1262618,8067.0,107400,108125,78998,29127,1155218
1900-01-01 21:43:45,8066.5,128005,8067.0,609498,65126,372999,-307873,-481493
1900-01-01 21:44:00,8060.0,600178,8060.5,336924,20390,241134,-220744,263254
1900-01-01 21:44:15,8064.5,1111484,8065.0,57746,97684,190422,-92738,1053738
1900-01-01 21:44:30,8067.0,511920,8067.5,183108,102500,27803,74697,328812
1900-01-01 21:44:45,8069.0,143177,8069.5,377402,65655,19963,45692,-234225
1900-01-01 21:45:00,8069.0,690431,8069.5,95157,36708,38565,-1857,595274
1900-01-01 21:45:15,8076.5,34971,8077.0,16031,148337,7207,141130,18940
1900-01-01 21:45:30,8079.0,460393,8079.5,269647,162711,62662,100049,190746
1900-01-01 21:45:45,8079.0,515228,8079.5,18733,196082,92180,103902,496495
1900-01-01 21:46:00,8083.5,735452,8084.0,175957,130128,61493,68635,559495
1900-01-01 21:46:15,8071.5,373221,8072.0,11767,45750,278036,-232286,361454
1900-01-01 21:46:30,8079.0,511597,8079.5,35632,92282,22485,69797,475965
1900-01-01 21:46:45,8078.5,254794,8079.0,547479,28165,134743,-106578,-292685
1900-01-01 21:47:00,8078.5,678630,8079.0,322981,7204,51832,-44628,355649
1900-01-01 21:47:15,8078.5,595681,8079.0,190402,53660,31051,22609,405279
1900-01-01 21:47:30,8078.5,695898,8079.0,151161,10534,9996,538,544737
1900-01-01 21:47:45,8079.5,769722,8080.0,215119,190439,36030,154409,554603
1900-01-01 21:48:00,8079.5,448148,8080.0,289737,209894,41994,167900,158411
1900-01-01 21:48:15,8081.5,915576,8082.0,52526,436494,20644,415850,863050
1900-01-01 21:48:30,8082.5,792778,8083.0,73798,120275,17865,102410,718980
1900-01-01 21:48:45,8082.5,215151,8083.0,310132,38739,93777,-55038,-94981
1900-01-01 21:49:00,8076.5,920916,8077.0,30408,84630,354885,-270255,890508
1900-01-01 21:49:15,8076.5,162926,8077.0,417268,34845,41184,-6339,-254342
1900-01-01 21:49:30,8074.5,34852,8075.0,667848,27516,120585,-93069,-632996
1900-01-01 21:49:45,8074.0,190415,8074.5,586562,14624,79510,-64886,-396147
1900-01-01 21:50:00,8074.0,44840,8074.5,641572,8558,113438,-104880,-596732
1900-01-01 21:50:15,8073.0,1006534,8073.5,8019,11757,208810,-197053,998515
1900-01-01 21:50:30,8073.0,55290,8073.5,536510,45291,61396,-16105,-481220
1900-01-01 21:50:45,8069.5,836518,8070.0,231111,60316,165741,-105425,605407
1900-01-01 21:51:00,8070.0,1428019,8070.5,2197,136852,25262,111590,1425822
1900-01-01 21:51:15,8080.5,307876,8081.0,3554,402549,22186,380363,304322
1900-01-01 21:51:30,8082.0,826548,8082.5,39023,422352,19160,403192,787525
1900-01-01 21:51:45,8086.0,990980,8086.5,18358,405043,8742,396301,972622
1900-01-01 21:52:00,8088.5,393603,8089.0,805521,147215,288985,-141770,-411918
1900-01-01 21:52:15,8088.5,767004,8089.0,186435,40896,290081,-249185,580569
1900-01-01 21:52:30,8089.5,533773,8090.0,415412,236510,35228,201282,118361
1900-01-01 21:52:45,8088.5,10182,8089.0,267801,53661,22346,31315,-257619
1900-01-01 21:53:00,8086.0,38625,8086.5,551310,9272,216395,-207123,-512685
1900-01-01 21:53:15,8086.0,143833,8086.5,569370,23551,17408,6143,-425537
1900-01-01 21:53:30,8084.0,13587,8084.5,626114,12664,134552,-121888,-612527
1900-01-01 21:53:45,8077.0,762059,8077.5,195489,122443,306795,-184352,566570
1900-01-01 21:54:00,8084.5,287616,8085.0,514930,119780,74207,45573,-227314
1900-01-01 21:54:15,8084.5,1093407,8085.0,24853,75441,9448,65993,1068554
1900-01-01 21:54:30,8084.5,496053,8085.0,351034,115371,10007,105364,145019
1900-01-01 21:54:45,8084.5,21827,8085.0,732528,21374,140303,-118929,-710701
1900-01-01 21:55:00,8084.5,549421,8085.0,103001,138476,50229,88247,446420
1900-01-01 21:55:15,8084.5,654269,8085.0,51740,39072,13710,25362,602529
1900-01-01 21:55:30,8086.5,36248,8087.0,1206798,177480,10757,166723,-1170550
1900-01-01 21:55:45,8082.5,840272,8083.0,312405,93948,42503,51445,527867
1900-01-01 21:56:00,8077.0,1096349,8077.5,50046,41334,118911,-77577,1046303
1900-01-01 21:56:15,8079.0,5429,8079.5,765647,30414,132922,-102508,-760218
1900-01-01 21:56:30,8075.5,18321,8076.0,568320,5344,71178,-65834,-549999
1900-01-01 21:56:45,8075.0,775428,8075.5,656782,4086,52666,-48580,118646
1900-01-01 21:57:00,8075.0,423575,8075.5,690925,23212,68428,-45216,-267350
1900-01-01 21:57:15,8075.0,702824,8075.5,569512,38463,45101,-6638,133312
1900-01-01 21:57:30,8075.0,1071713,8075.5,92913,54856,1317,53539,978800
1900-01-01 21:57:45,8077.5,566141,8078.0,42043,43894,2774,41120,524098
1900-01-01 21:58:00,8079.0,177050,8079.5,1021777,66621,17444,49177,-844727
1900-01-01 21:58:15,8079.0,12337,8079.5,1401491,3170,52569,-49399,-1389154
1900-01-01 21:58:30,8077.5,87364,8078.0,1082835,22878,70842,-47964,-995471
1900-01-01 21:58:45,8077.0,266051,8077.5,710692,3468,42891,-39423,-444641
1900-01-01 21:59:00,8077.0,1083573,8077.5,49771,32108,86275,-54167,1033802
1900-01-01 21:59:15,8079.5,785182,8080.0,388801,172053,37150,134903,396381
1900-01-01 21:59:30,8083.5,167653,8084.0,776772,170025,13170,156855,-609119
1900-01-01 21:59:45,8085.0,239945,8085.5,342986,36000,53673,-17673,-103041
1900-01-01 22:00:00,8082.5,45351,8083.0,712066,8125,44327,-36202,-666715
1900-01-01 22:00:15,8068.0,12809,8068.5,36066,22640,827959,-805319,-23257
1900-01-01 22:00:30,8070.5,662715,8071.0,386509,248124,101493,146631,276206
1900-01-01 22:00:45,8070.5,64120,8071.0,1044713,45780,195505,-149725,-980593
1900-01-01 22:01:00,8060.0,11586,8060.5,350510,7452,692225,-684773,-338924
1900-01-01 22:01:15,8050.5,132129,8051.0,891,145339,1501709,-1356370,131238
1900-01-01 22:01:30,8056.0,465582,8056.5,1005731,581384,475459,105925,-540149
1900-01-01 22:01:45,8049.0,1246,8049.5,1751879,13679,53221,-39542,-1750633
1900-01-01 22:02:00,8030.0,163989,8030.5,89666,44366,1414861,-1370495,74323
1900-01-01 22:02:15,8035.0,1133092,8035.5,16459,411590,674441,-262851,1116633
1900-01-01 22:02:30,8041.5,86697,8042.0,801073,272266,136045,136221,-714376
1900-01-01 22:02:45,8040.0,4624482,8040.5,643566,87912,225464,-137552,3980916
1900-01-01 22:03:00,8041.5,169643,8042.0,556894,160480,188996,-28516,-387251
1900-01-01 22:03:15,8041.5,332929,8042.0,708038,219039,225893,-6854,-375109
1900-01-01 22:03:30,8040.0,3694454,8040.5,403773,47080,1085878,-1038798,3290681
1900-01-01 22:03:45,8040.0,3440689,8040.5,588789,174800,1082515,-907715,2851900
1900-01-01 22:04:00,8040.0,3749957,8040.5,1040340,50687,392211,-341524,2709617
1900-01-01 22:04:15,8040.0,3173281,8040.5,952583,35464,967427,-931963,2220698
1900-01-01 22:04:30,8041.5,719265,8042.0,61912,507236,259596,247640,657353
1900-01-01 22:04:45,8047.5,568408,8048.0,706584,226926,934,225992,-138176
1900-01-01 22:05:00,8047.5,957429,8048.0,486189,1275553,72073,1203480,471240
1900-01-01 22:05:15,8047.5,1182330,8048.0,104592,123430,53521,69909,1077738
1900-01-01 22:05:30,8047.5,1760674,8048.0,1381,77764,21508,56256,1759293
1900-01-01 22:05:45,8048.0,87809,8048.5,2229826,168128,56657,111471,-2142017
1900-01-01 22:06:00,8044.5,49475,8045.0,450371,31594,49917,-18323,-400896
1900-01-01 22:06:15,8040.0,770661,8040.5,522355,14144,424177,-410033,248306
1900-01-01 22:06:30,8040.0,870165,8040.5,304503,108574,219803,-111229,565662
1900-01-01 22:06:45,8040.0,770562,8040.5,463054,4930,85970,-81040,307508
1900-01-01 22:07:00,8045.0,283014,8045.5,443313,95351,168089,-72738,-160299
1900-01-01 22:07:15,8042.5,336249,8043.0,561845,116496,41497,74999,-225596
1900-01-01 22:07:30,8040.0,707758,8040.5,617159,13700,430042,-416342,90599
1900-01-01 22:07:45,8033.5,676794,8034.0,57215,6434,609625,-603191,619579
1900-01-01 22:08:00,8040.0,153650,8040.5,730619,139741,139314,427,-576969
1900-01-01 22:08:15,8040.0,228690,8040.5,720455,16754,61948,-45194,-491765
