time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb,spread
1900-01-23 05:58:45,7957.0,1670207,7957.5,83559,4708,16,4692,1586648,0.5
1900-01-23 05:59:00,7957.0,1047870,7957.5,116020,8201,88612,-80411,931850,0.5
1900-01-23 05:59:15,7957.0,367040,7957.5,805140,8201,5146,3055,-438100,0.5
1900-01-23 05:59:30,7957.0,348728,7957.5,872709,4300,2000,2300,-523981,0.5
1900-01-23 05:59:45,7957.0,343442,7957.5,923554,20501,7937,12564,-580112,0.5
1900-01-23 06:00:00,7957.0,1032636,7957.5,292384,121245,48138,73107,740252,0.5
1900-01-23 06:00:15,7959.5,1260769,7960.0,25467,81657,6296,75361,1235302,0.5
1900-01-23 06:00:30,7960.5,432803,7961.0,987335,3927,17151,-13224,-554532,0.5
1900-01-23 06:00:45,7960.5,265551,7961.0,2541112,3684,29524,-25840,-2275561,0.5
1900-01-23 06:01:00,7960.5,256138,7961.0,1049122,3198,131568,-128370,-792984,0.5
1900-01-23 06:01:15,7960.5,65451,7961.0,1221221,64169,15089,49080,-1155770,0.5
1900-01-23 06:01:30,7960.5,14319,7961.0,1276645,3979,4849,-870,-1262326,0.5
1900-01-23 06:01:45,7959.0,28741,7959.5,984025,1812,276479,-274667,-955284,0.5
1900-01-23 06:02:00,7959.0,82290,7959.5,1046835,1812,23282,-21470,-964545,0.5
1900-01-23 06:02:15,7960.0,962019,7960.5,34937,14773,4278,10495,927082,0.5
1900-01-23 06:02:30,7960.0,1159820,7960.5,45861,1360,8640,-7280,1113959,0.5
1900-01-23 06:02:45,7963.5,1248241,7964.0,88011,169571,1040,168531,1160230,0.5
1900-01-23 06:03:00,7963.5,1015853,7964.0,181195,48833,1040,47793,834658,0.5
1900-01-23 06:03:15,7963.5,1125996,7964.0,580421,39860,5000,34860,545575,0.5
1900-01-23 06:03:30,7963.5,1145656,7964.0,212175,3581,1,3580,933481,0.5
1900-01-23 06:03:45,7963.5,1057132,7964.0,259368,22211,5420,16791,797764,0.5
1900-01-23 06:04:00,7963.5,1202078,7964.0,445901,21709,12456,9253,756177,0.5
1900-01-23 06:04:15,7963.5,1166128,7964.0,512594,21609,301,21308,653534,0.5
1900-01-23 06:04:30,7958.5,68155,7959.0,455165,8256,76523,-68267,-387010,0.5
1900-01-23 06:04:45,7958.5,63521,7959.0,1210338,40,11506,-11466,-1146817,0.5
1900-01-23 06:05:00,7958.0,653037,7958.5,881618,500,8692,-8192,-228581,0.5
1900-01-23 06:05:15,7958.0,687305,7958.5,869384,205,584,-379,-182079,0.5
1900-01-23 06:05:30,7958.0,75070,7958.5,839914,99449,103733,-4284,-764844,0.5
1900-01-23 06:05:45,7955.5,210151,7956.0,886208,47753,90629,-42876,-676057,0.5
1900-01-23 06:06:00,7955.5,163498,7956.0,1092637,15977,43052,-27075,-929139,0.5
1900-01-23 06:06:15,7955.0,276249,7955.5,1025353,5110,69738,-64628,-749104,0.5
1900-01-23 06:06:30,7955.0,489593,7955.5,1020921,1920,21030,-19110,-531328,0.5
1900-01-23 06:06:45,7955.0,401485,7955.5,1340468,7591,71950,-64359,-938983,0.5
1900-01-23 06:07:00,7950.0,56134,7950.5,2032610,2902,171747,-168845,-1976476,0.5
1900-01-23 06:07:15,7949.0,6599,7949.5,1605995,5931,21722,-15791,-1599396,0.5
1900-01-23 06:07:30,7948.0,844094,7948.5,582936,88230,12610,75620,261158,0.5
1900-01-23 06:07:45,7949.0,948195,7949.5,65568,271430,6610,264820,882627,0.5
1900-01-23 06:08:00,7949.0,1043325,7949.5,62154,34166,61245,-27079,981171,0.5
1900-01-23 06:08:15,7949.0,1008777,7949.5,73593,28049,11681,16368,935184,0.5
1900-01-23 06:08:30,7949.0,861345,7949.5,451615,6409,22103,-15694,409730,0.5
1900-01-23 06:08:45,7949.0,981395,7949.5,120225,30511,15215,15296,861170,0.5
1900-01-23 06:09:00,7949.0,1296594,7949.5,53062,46098,6754,39344,1243532,0.5
1900-01-23 06:09:15,7949.5,468822,7950.0,651213,19483,42925,-23442,-182391,0.5
1900-01-23 06:09:30,7949.5,303700,7950.0,817797,19483,44544,-25061,-514097,0.5
1900-01-23 06:09:45,7949.5,454756,7950.0,756529,19483,9097,10386,-301773,0.5
1900-01-23 06:10:00,7949.5,827070,7950.0,495278,30950,1000,29950,331792,0.5
1900-01-23 06:10:15,7949.5,1294205,7950.0,90447,97820,2564,95256,1203758,0.5
1900-01-23 06:10:30,7949.5,1436982,7950.0,178569,27113,2500,24613,1258413,0.5
1900-01-23 06:10:45,7949.5,1539788,7950.0,146773,1961,350,1611,1393015,0.5
1900-01-23 06:11:00,7949.5,1004652,7950.0,695930,3651,26,3625,308722,0.5
1900-01-23 06:11:15,7949.5,868744,7950.0,990772,35468,6,35462,-122028,0.5
1900-01-23 06:11:30,7949.5,802915,7950.0,927311,55284,1,55283,-124396,0.5
1900-01-23 06:11:45,7949.5,784495,7950.0,1021198,16242,5047,11195,-236703,0.5
1900-01-23 06:12:00,7949.5,622721,7950.0,1125132,7000,187,6813,-502411,0.5
1900-01-23 06:12:15,7949.5,500574,7950.0,820203,2864,25019,-22155,-319629,0.5
1900-01-23 06:12:30,7949.5,441979,7950.0,1322031,2864,4000,-1136,-880052,0.5
1900-01-23 06:12:45,7949.5,1011866,7950.0,426391,10612,6760,3852,585475,0.5
1900-01-23 06:13:00,7949.5,1276550,7950.0,85588,25320,6760,18560,1190962,0.5
1900-01-23 06:13:15,7950.0,836341,7950.5,293863,91349,1700,89649,542478,0.5
1900-01-23 06:13:30,7950.0,893200,7950.5,195936,91575,18005,73570,697264,0.5
1900-01-23 06:13:45,7950.5,836828,7951.0,212094,167923,51283,116640,624734,0.5
1900-01-23 06:14:00,7950.5,912785,7951.0,269856,1607,4000,-2393,642929,0.5
1900-01-23 06:14:15,7950.5,1413593,7951.0,73928,2050,10400,-8350,1339665,0.5
1900-01-23 06:14:30,7950.5,1322318,7951.0,98727,11201,1701,9500,1223591,0.5
1900-01-23 06:14:45,7950.5,1108312,7951.0,149915,5220,1701,3519,958397,0.5
1900-01-23 06:15:00,7950.5,1105882,7951.0,93682,2651,5990,-3339,1012200,0.5
1900-01-23 06:15:15,7951.0,1680641,7951.5,219,185400,9016,176384,1680422,0.5
1900-01-23 06:15:30,7951.5,1742960,7952.0,86117,132601,49365,83236,1656843,0.5
1900-01-23 06:15:45,7955.0,1304665,7955.5,24342,111371,4503,106868,1280323,0.5
1900-01-23 06:16:00,7961.0,667301,7961.5,526876,648824,8200,640624,140425,0.5
1900-01-23 06:16:15,7961.0,476420,7961.5,1082814,34403,100,34303,-606394,0.5
1900-01-23 06:16:30,7961.0,1080082,7961.5,693727,233834,18929,214905,386355,0.5
1900-01-23 06:16:45,7961.0,1028239,7961.5,326241,126640,5813,120827,701998,0.5
1900-01-23 06:17:00,7961.0,774855,7961.5,682401,6550,1400,5150,92454,0.5
1900-01-23 06:17:15,7961.0,541760,7961.5,971855,21500,16940,4560,-430095,0.5
1900-01-23 06:17:30,7961.0,997582,7961.5,423242,11685,10297,1388,574340,0.5
1900-01-23 06:17:45,7961.0,908036,7961.5,492300,9575,1510,8065,415736,0.5
1900-01-23 06:18:00,7961.0,602905,7961.5,894610,34222,10521,23701,-291705,0.5
1900-01-23 06:18:15,7958.0,18578,7958.5,1031731,9315,225157,-215842,-1013153,0.5
1900-01-23 06:18:30,7954.5,109385,7955.0,1204234,9315,4206,5109,-1094849,0.5
1900-01-23 06:18:45,7954.5,563140,7955.0,573822,1084,33368,-32284,-10682,0.5
1900-01-23 06:19:00,7954.5,643482,7955.0,506230,136,19000,-18864,137252,0.5
1900-01-23 06:19:15,7954.5,104853,7955.0,1147278,1370,50,1320,-1042425,0.5
1900-01-23 06:19:30,7954.5,596083,7955.0,552805,5760,5314,446,43278,0.5
1900-01-23 06:19:45,7954.5,703185,7955.0,513698,2050,1777,273,189487,0.5
1900-01-23 06:20:00,7954.5,1014236,7955.0,50155,57779,1347,56432,964081,0.5
1900-01-23 06:20:15,7954.5,1094325,7955.0,212997,133907,500,133407,881328,0.5
1900-01-23 06:20:30,7954.5,652668,7955.0,433744,45111,200,44911,218924,0.5
1900-01-23 06:20:45,7954.5,833830,7955.0,380322,8255,200,8055,453508,0.5
1900-01-23 06:21:00,7954.5,992263,7955.0,354245,20689,320,20369,638018,0.5
1900-01-23 06:21:15,7954.5,1046095,7955.0,163149,3051,320,2731,882946,0.5
1900-01-23 06:21:30,7954.5,1408366,7955.0,99009,65074,1,65073,1309357,0.5
1900-01-23 06:21:45,7954.5,1261267,7955.0,76321,26812,48523,-21711,1184946,0.5
1900-01-23 06:22:00,7954.5,816403,7955.0,568887,21523,17630,3893,247516,0.5
1900-01-23 06:22:15,7951.5,89146,7952.0,1008612,1569,44094,-42525,-919466,0.5
1900-01-23 06:22:30,7951.5,701954,7952.0,850387,2969,18105,-15136,-148433,0.5
1900-01-23 06:22:45,7944.0,3037,7944.5,685076,6096,128064,-121968,-682039,0.5
1900-01-23 06:23:00,7951.0,203694,7951.5,76943,34825,63024,-28199,126751,0.5
1900-01-23 06:23:15,7948.0,71,7948.5,191826,7087,22441,-15354,-191755,0.5
1900-01-23 06:23:30,7944.5,817915,7945.0,368494,11,56460,-56449,449421,0.5
1900-01-23 06:23:45,7942.0,851325,7942.5,485449,2810,79924,-77114,365876,0.5
1900-01-23 06:24:00,7942.0,200145,7942.5,658105,42228,79421,-37193,-457960,0.5
1900-01-23 06:24:15,7940.0,449320,7940.5,962500,35070,725694,-690624,-513180,0.5
1900-01-23 06:24:30,7938.0,112516,7938.5,778542,15356,525345,-509989,-666026,0.5
1900-01-23 06:24:45,7938.0,970967,7938.5,382468,55555,75590,-20035,588499,0.5
1900-01-23 06:25:00,7938.0,531844,7938.5,1231628,5898,53099,-47201,-699784,0.5
1900-01-23 06:25:15,7938.0,445386,7938.5,1380461,17996,80800,-62804,-935075,0.5
1900-01-23 06:25:30,7938.0,246844,7938.5,1356814,10406,169887,-159481,-1109970,0.5
1900-01-23 06:25:45,7938.0,709467,7938.5,576438,163540,24932,138608,133029,0.5
1900-01-23 06:26:00,7938.0,399104,7938.5,795036,13654,58100,-44446,-395932,0.5
1900-01-23 06:26:15,7938.0,755040,7938.5,464800,18350,220,18130,290240,0.5
1900-01-23 06:26:30,7938.0,893330,7938.5,692484,1000,12700,-11700,200846,0.5
1900-01-23 06:26:45,7938.0,960865,7938.5,681946,23763,12056,11707,278919,0.5
1900-01-23 06:27:00,7938.5,1130969,7939.0,124624,357641,3394,354247,1006345,0.5
1900-01-23 06:27:15,7939.5,712364,7940.0,700746,153159,153594,-435,11618,0.5
1900-01-23 06:27:30,7939.5,853295,7940.0,427810,60890,2000,58890,425485,0.5
1900-01-23 06:27:45,7939.5,439823,7940.0,823105,43597,1080,42517,-383282,0.5
1900-01-23 06:28:00,7939.5,341474,7940.0,1040391,10326,6700,3626,-698917,0.5
1900-01-23 06:28:15,7939.5,373060,7940.0,1014549,41700,3020,38680,-641489,0.5
1900-01-23 06:28:30,7939.5,347623,7940.0,996157,1582,55055,-53473,-648534,0.5
1900-01-23 06:28:45,7939.5,227786,7940.0,975133,1582,15750,-14168,-747347,0.5
1900-01-23 06:29:00,7938.5,18332,7939.0,936945,17030,53260,-36230,-918613,0.5
1900-01-23 06:29:15,7938.5,10521,7939.0,1483889,14636,15551,-915,-1473368,0.5
1900-01-23 06:29:30,7937.0,56869,7937.5,1034413,2500,34675,-32175,-977544,0.5
1900-01-23 06:29:45,7936.5,104769,7937.0,910436,11841,35556,-23715,-805667,0.5
1900-01-23 06:30:00,7936.5,65758,7937.0,1119576,19713,43889,-24176,-1053818,0.5
1900-01-23 06:30:15,7936.5,651524,7937.0,481140,24261,19792,4469,170384,0.5
1900-01-23 06:30:30,7936.5,928178,7937.0,19337,15907,291,15616,908841,0.5
1900-01-23 06:30:45,7939.0,191341,7939.5,870480,48168,10520,37648,-679139,0.5
1900-01-23 06:31:00,7939.0,771420,7939.5,273321,23404,10520,12884,498099,0.5
1900-01-23 06:31:15,7939.0,863064,7939.5,252735,26011,16920,9091,610329,0.5
1900-01-23 06:31:30,7939.0,634892,7939.5,616907,10236,42,10194,17985,0.5
1900-01-23 06:31:45,7939.0,949911,7939.5,199263,15750,2361,13389,750648,0.5
1900-01-23 06:32:00,7939.0,1234847,7939.5,12837,50146,3600,46546,1222010,0.5
1900-01-23 06:32:15,7941.5,935938,7942.0,5726,235091,20000,215091,930212,0.5
1900-01-23 06:32:30,7943.5,1073708,7944.0,9692,38332,5,38327,1064016,0.5
1900-01-23 06:32:45,7944.0,1069690,7944.5,26741,17706,2396,15310,1042949,0.5
1900-01-23 06:33:00,7944.0,698269,7944.5,83311,33222,654,32568,614958,0.5
1900-01-23 06:33:15,7944.0,891915,7944.5,18278,24274,23038,1236,873637,0.5
1900-01-23 06:33:30,7944.0,1008599,7944.5,298278,15440,800,14640,710321,0.5
1900-01-23 06:33:45,7945.0,626101,7945.5,9090,97371,1500,95871,617011,0.5
1900-01-23 06:34:00,7945.5,805677,7946.0,442897,84156,1495,82661,362780,0.5
1900-01-23 06:34:15,7945.5,1170099,7946.0,131951,24333,1495,22838,1038148,0.5
1900-01-23 06:34:30,7946.0,1126607,7946.5,53402,51457,1495,49962,1073205,0.5
1900-01-23 06:34:45,7946.5,1250935,7947.0,256045,619506,100,619406,994890,0.5
1900-01-23 06:35:00,7946.5,916801,7947.0,66108,71750,1800,69950,850693,0.5
1900-01-23 06:35:15,7946.5,1074159,7947.0,7007,27459,300,27159,1067152,0.5
1900-01-23 06:35:30,7949.5,396483,7950.0,949654,1041968,10001,1031967,-553171,0.5
1900-01-23 06:35:45,7947.5,1020407,7948.0,625189,21505,26238,-4733,395218,0.5
1900-01-23 06:36:00,7947.5,1249741,7948.0,1706790,10060,5828,4232,-457049,0.5
1900-01-23 06:36:15,7947.5,1080804,7948.0,1767413,31222,275051,-243829,-686609,0.5
1900-01-23 06:36:30,7947.5,1569604,7948.0,806314,139789,2793,136996,763290,0.5
1900-01-23 06:36:45,7947.5,1212522,7948.0,1507650,9784,841,8943,-295128,0.5
1900-01-23 06:37:00,7947.5,1588301,7948.0,936932,637,156,481,651369,0.5
1900-01-23 06:37:15,7947.5,1609124,7948.0,957000,18775,156,18619,652124,0.5
1900-01-23 06:37:30,7947.5,1654744,7948.0,892165,1590,35000,-33410,762579,0.5
1900-01-23 06:37:45,7947.5,1433516,7948.0,1293,174032,10,174022,1432223,0.5
1900-01-23 06:38:00,7951.5,368972,7952.0,1824965,30518,11673,18845,-1455993,0.5
1900-01-23 06:38:15,7951.5,62987,7952.0,2174565,6415,16904,-10489,-2111578,0.5
1900-01-23 06:38:30,7948.0,758,7948.5,283966,11000,19107,-8107,-283208,0.5
1900-01-23 06:38:45,7947.5,1519477,7948.0,155680,6356,29865,-23509,1363797,0.5
1900-01-23 06:39:00,7947.5,794651,7948.0,1597806,3076,332000,-328924,-803155,0.5
1900-01-23 06:39:15,7947.5,587669,7948.0,1668120,3309,31295,-27986,-1080451,0.5
1900-01-23 06:39:30,7947.5,608282,7948.0,1700510,1160,3800,-2640,-1092228,0.5
1900-01-23 06:39:45,7947.5,666314,7948.0,1569322,18208,300,17908,-903008,0.5
1900-01-23 06:40:00,7947.5,847195,7948.0,1537759,2768,1700,1068,-690564,0.5
1900-01-23 06:40:15,7947.5,863128,7948.0,1565066,4879,1104,3775,-701938,0.5
1900-01-23 06:40:30,7947.5,674129,7948.0,1877236,4879,575,4304,-1203107,0.5
1900-01-23 06:40:45,7947.5,913833,7948.0,1714632,1005,15523,-14518,-800799,0.5
1900-01-23 06:41:00,7947.5,881373,7948.0,1640156,17970,15000,2970,-758783,0.5
1900-01-23 06:41:15,7947.5,1447601,7948.0,1041691,75000,10000,65000,405910,0.5
1900-01-23 06:41:30,7947.5,1227934,7948.0,1031807,2470,10000,-7530,196127,0.5
1900-01-23 06:41:45,7947.5,1279999,7948.0,996985,17366,1,17365,283014,0.5
1900-01-23 06:42:00,7949.0,661328,7949.5,45464,99684,262,99422,615864,0.5
1900-01-23 06:42:15,7949.0,906500,7949.5,130775,24703,5,24698,775725,0.5
1900-01-23 06:42:30,7949.5,1765171,7950.0,284019,10750,8081,2669,1481152,0.5
1900-01-23 06:42:45,7949.5,1613192,7950.0,1209626,18326,8081,10245,403566,0.5
1900-01-23 06:43:00,7949.5,1648170,7950.0,1256896,18326,5,18321,391274,0.5
1900-01-23 06:43:15,7949.5,2018174,7950.0,1345820,60,5,55,672354,0.5
1900-01-23 06:43:30,7949.5,2161768,7950.0,1326617,9079,5,9074,835151,0.5
1900-01-23 06:43:45,7949.5,1549709,7950.0,1832905,6866,1,6865,-283196,0.5
1900-01-23 06:44:00,7949.5,1537308,7950.0,1848462,9066,4000,5066,-311154,0.5
1900-01-23 06:44:15,7949.5,1574571,7950.0,1824895,18590,6000,12590,-250324,0.5
1900-01-23 06:44:30,7949.5,879479,7950.0,1919999,18590,522364,-503774,-1040520,0.5
1900-01-23 06:44:45,7949.5,268651,7950.0,1079860,45,168120,-168075,-811209,0.5
1900-01-23 06:45:00,7949.5,451949,7950.0,1074995,24870,37337,-12467,-623046,0.5
1900-01-23 06:45:15,7949.5,606427,7950.0,777536,30300,26377,3923,-171109,0.5
1900-01-23 06:45:30,7949.5,834425,7950.0,677622,11644,23409,-11765,156803,0.5
1900-01-23 06:45:45,7949.5,751550,7950.0,1018083,5105,1638,3467,-266533,0.5
1900-01-23 06:46:00,7949.5,367091,7950.0,1439312,600,1638,-1038,-1072221,0.5
1900-01-23 06:46:15,7949.0,112405,7949.5,1025527,600,33872,-33272,-913122,0.5
1900-01-23 06:46:30,7946.5,427686,7947.0,2004300,600,413909,-413309,-1576614,0.5
1900-01-23 06:46:45,7946.0,99886,7946.5,1696771,5275,278019,-272744,-1596885,0.5
1900-01-23 06:47:00,7944.0,958424,7944.5,741273,1509,88170,-86661,217151,0.5
1900-01-23 06:47:15,7944.0,231128,7944.5,1382603,3000,56000,-53000,-1151475,0.5
1900-01-23 06:47:30,7944.0,130902,7944.5,1895830,261,82228,-81967,-1764928,0.5
1900-01-23 06:47:45,7944.0,479618,7944.5,1156959,9415,61795,-52380,-677341,0.5
1900-01-23 06:48:00,7944.0,505019,7944.5,1056178,38635,12948,25687,-551159,0.5
1900-01-23 06:48:15,7944.0,500619,7944.5,1129272,15358,2225,13133,-628653,0.5
1900-01-23 06:48:30,7944.0,843641,7944.5,1198479,139,43175,-43036,-354838,0.5
1900-01-23 06:48:45,7944.0,404832,7944.5,1298993,6601,38,6563,-894161,0.5
1900-01-23 06:49:00,7944.0,473850,7944.5,1107037,6601,7900,-1299,-633187,0.5
1900-01-23 06:49:15,7944.0,983719,7944.5,641027,19377,64845,-45468,342692,0.5
1900-01-23 06:49:30,7944.0,397399,7944.5,1192103,5400,1634,3766,-794704,0.5
1900-01-23 06:49:45,7944.0,763749,7944.5,1126955,5400,10000,-4600,-363206,0.5
1900-01-23 06:50:00,7944.0,506399,7944.5,1178218,1000,3750,-2750,-671819,0.5
1900-01-23 06:50:15,7944.0,232566,7944.5,1224289,134,11835,-11701,-991723,0.5
1900-01-23 06:50:30,7944.0,258469,7944.5,1186631,134,18200,-18066,-928162,0.5
1900-01-23 06:50:45,7944.0,271799,7944.5,1304657,5,8200,-8195,-1032858,0.5
1900-01-23 06:51:00,7944.0,202457,7944.5,1609131,2,66767,-66765,-1406674,0.5
1900-01-23 06:51:15,7944.0,36754,7944.5,1418537,50000,68625,-18625,-1381783,0.5
1900-01-23 06:51:30,7943.5,128517,7944.0,1355863,760,18952,-18192,-1227346,0.5
1900-01-23 06:51:45,7942.5,26414,7943.0,1887532,1700,108671,-106971,-1861118,0.5
1900-01-23 06:52:00,7939.5,129734,7940.0,1452575,1011,116394,-115383,-1322841,0.5
1900-01-23 06:52:15,7939.5,11215,7940.0,1761295,1000,59331,-58331,-1750080,0.5
1900-01-23 06:52:30,7936.0,654285,7936.5,994995,4000,205965,-201965,-340710,0.5
1900-01-23 06:52:45,7936.0,595632,7936.5,1129412,17028,96818,-79790,-533780,0.5
1900-01-23 06:53:00,7936.0,1166035,7936.5,55330,196245,8839,187406,1110705,0.5
1900-01-23 06:53:15,7936.5,426232,7937.0,758351,45649,1990,43659,-332119,0.5
1900-01-23 06:53:30,7936.5,179304,7937.0,1202097,4809,68223,-63414,-1022793,0.5
1900-01-23 06:53:45,7936.5,731086,7937.0,186938,54778,64329,-9551,544148,0.5
1900-01-23 06:54:00,7936.5,848022,7937.0,395938,873,2219,-1346,452084,0.5
1900-01-23 06:54:15,7936.5,233429,7937.0,955076,41734,32010,9724,-721647,0.5
1900-01-23 06:54:30,7936.5,246384,7937.0,1061038,7644,10210,-2566,-814654,0.5
1900-01-23 06:54:45,7936.5,43004,7937.0,1974673,1101,91214,-90113,-1931669,0.5
1900-01-23 06:55:00,7936.0,116800,7936.5,1056144,2070,24874,-22804,-939344,0.5
1900-01-23 06:55:15,7934.0,572037,7934.5,740837,6375,72104,-65729,-168800,0.5
1900-01-23 06:55:30,7934.0,446231,7934.5,995291,2838,6801,-3963,-549060,0.5
1900-01-23 06:55:45,7934.0,382335,7934.5,1066066,3385,54211,-50826,-683731,0.5
1900-01-23 06:56:00,7934.0,468651,7934.5,999582,25546,25146,400,-530931,0.5
1900-01-23 06:56:15,7934.0,491802,7934.5,949361,1500,53821,-52321,-457559,0.5
1900-01-23 06:56:30,7934.0,918164,7934.5,258613,6900,24153,-17253,659551,0.5
1900-01-23 06:56:45,7934.0,507484,7934.5,871487,13682,1057,12625,-364003,0.5
1900-01-23 06:57:00,7934.0,855209,7934.5,293519,5613,4098,1515,561690,0.5
1900-01-23 06:57:15,7934.0,886120,7934.5,298339,13684,1678,12006,587781,0.5
1900-01-23 06:57:30,7934.0,919138,7934.5,146706,15679,1808,13871,772432,0.5
1900-01-23 06:57:45,7937.0,1155196,7937.5,205734,104141,100,104041,949462,0.5
1900-01-23 06:58:00,7937.0,1247368,7937.5,120673,100701,39,100662,1126695,0.5
1900-01-23 06:58:15,7937.0,1395553,7937.5,39865,68440,9057,59383,1355688,0.5
1900-01-23 06:58:30,7937.0,1378595,7937.5,72191,25513,9057,16456,1306404,0.5
1900-01-23 06:58:45,7938.0,1418307,7938.5,5292,10314,9057,1257,1413015,0.5
1900-01-23 06:59:00,7941.5,1081274,7942.0,142409,102458,500,101958,938865,0.5
1900-01-23 06:59:15,7941.5,555572,7942.0,1623750,93993,25,93968,-1068178,0.5
1900-01-23 06:59:30,7941.5,486303,7942.0,1129876,9000,577,8423,-643573,0.5
1900-01-23 06:59:45,7941.5,869545,7942.0,882507,53680,23585,30095,-12962,0.5
1900-01-23 07:00:00,7941.5,834723,7942.0,865906,75700,68026,7674,-31183,0.5
1900-01-23 07:00:15,7940.0,20194,7940.5,655850,3600,65740,-62140,-635656,0.5
1900-01-23 07:00:30,7935.0,707297,7935.5,1097445,10000,41859,-31859,-390148,0.5
1900-01-23 07:00:45,7935.0,1483903,7935.5,108911,7553,9444,-1891,1374992,0.5
1900-01-23 07:01:00,7935.0,1051273,7935.5,557733,16090,12200,3890,493540,0.5
1900-01-23 07:01:15,7935.0,982116,7935.5,1111777,15526,7473,8053,-129661,0.5
1900-01-23 07:01:30,7935.0,801297,7935.5,922614,11004,153515,-142511,-121317,0.5
1900-01-23 07:01:45,7935.0,946355,7935.5,800883,10201,27170,-16969,145472,0.5
1900-01-23 07:02:00,7935.0,759679,7935.5,434468,40227,42925,-2698,325211,0.5
1900-01-23 07:02:15,7935.0,1142348,7935.5,54271,3053,6215,-3162,1088077,0.5
1900-01-23 07:02:30,7935.5,124777,7936.0,653704,35209,5695,29514,-528927,0.5
1900-01-23 07:02:45,7935.5,192223,7936.0,721138,550,49069,-48519,-528915,0.5
1900-01-23 07:03:00,7934.5,9738,7935.0,700470,3452,70269,-66817,-690732,0.5
1900-01-23 07:03:15,7930.0,130394,7930.5,877875,13797,276132,-262335,-747481,0.5
1900-01-23 07:03:30,7928.5,6363,7929.0,1297650,22113,120597,-98484,-1291287,0.5
1900-01-23 07:03:45,7926.0,683502,7926.5,333893,20727,172527,-151800,349609,0.5
1900-01-23 07:04:00,7927.0,385991,7927.5,3478,108209,75487,32722,382513,0.5
1900-01-23 07:04:15,7929.0,1822407,7929.5,565924,57938,8012,49926,1256483,0.5
1900-01-23 07:04:30,7929.0,2103657,7929.5,131833,81435,1351,80084,1971824,0.5
1900-01-23 07:04:45,7929.0,1651012,7929.5,762319,21794,91,21703,888693,0.5
1900-01-23 07:05:00,7929.0,1502765,7929.5,1049816,18653,23015,-4362,452949,0.5
1900-01-23 07:05:15,7929.0,1442767,7929.5,1068201,3700,63764,-60064,374566,0.5
1900-01-23 07:05:30,7929.0,142152,7929.5,1047771,3193,5532,-2339,-905619,0.5
1900-01-23 07:05:45,7929.0,1404905,7929.5,1021274,201,17653,-17452,383631,0.5
1900-01-23 07:06:00,7929.0,1779094,7929.5,392950,83767,14370,69397,1386144,0.5
1900-01-23 07:06:15,7929.0,1448050,7929.5,961685,28104,31018,-2914,486365,0.5
1900-01-23 07:06:30,7929.0,1406495,7929.5,985587,2953,5336,-2383,420908,0.5
1900-01-23 07:06:45,7929.0,1318673,7929.5,1008795,1130,111647,-110517,309878,0.5
1900-01-23 07:07:00,7929.0,1324127,7929.5,1310279,51996,23407,28589,13848,0.5
1900-01-23 07:07:15,7929.0,1141137,7929.5,1036759,11586,192270,-180684,104378,0.5
1900-01-23 07:07:30,7929.0,939174,7929.5,1060372,5150,164286,-159136,-121198,0.5
1900-01-23 07:07:45,7929.0,940490,7929.5,1111180,10793,29250,-18457,-170690,0.5
1900-01-23 07:08:00,7929.0,1972257,7929.5,245237,55673,10144,45529,1727020,0.5
1900-01-23 07:08:15,7929.5,481610,7930.0,743266,98313,15510,82803,-261656,0.5
1900-01-23 07:08:30,7929.5,1157681,7930.0,564326,12311,1080,11231,593355,0.5
1900-01-23 07:08:45,7929.5,1700698,7930.0,108072,2350,4658,-2308,1592626,0.5
1900-01-23 07:09:00,7931.5,579319,7932.0,470974,96669,6392,90277,108345,0.5
1900-01-23 07:09:15,7933.0,418596,7933.5,560451,42668,12327,30341,-141855,0.5
1900-01-23 07:09:30,7934.0,1147602,7934.5,616968,32820,16578,16242,530634,0.5
1900-01-23 07:09:45,7934.0,1440708,7934.5,123437,69621,19308,50313,1317271,0.5
1900-01-23 07:10:00,7934.0,1094161,7934.5,796398,77302,1088,76214,297763,0.5
1900-01-23 07:10:15,7934.0,1151670,7934.5,714960,1550,12016,-10466,436710,0.5
1900-01-23 07:10:30,7934.0,1321774,7934.5,512287,53468,7377,46091,809487,0.5
