time,bid,bidSize,ask,askSize,buyMO,sellMO,buySellImb,orderImb,spread
1900-01-23 00:11:00,7969.0,22739,7969.5,1261875,101,17898,-17797,-1239136,0.5
1900-01-23 00:11:15,7968.0,108283,7968.5,1045038,1,22669,-22668,-936755,0.5
1900-01-23 00:11:30,7968.0,842366,7968.5,468887,3000,26831,-23831,373479,0.5
1900-01-23 00:11:45,7967.0,71620,7967.5,1395011,19862,31165,-11303,-1323391,0.5
1900-01-23 00:12:00,7964.5,611863,7965.0,387263,26810,118944,-92134,224600,0.5
1900-01-23 00:12:15,7964.5,551875,7965.0,580442,17153,25676,-8523,-28567,0.5
1900-01-23 00:12:30,7964.5,832214,7965.0,227744,40939,100,40839,604470,0.5
1900-01-23 00:12:45,7969.0,335908,7969.5,685752,82695,1550,81145,-349844,0.5
1900-01-23 00:13:00,7969.0,912661,7969.5,343276,55273,2791,52482,569385,0.5
1900-01-23 00:13:15,7969.0,190438,7969.5,1282133,30400,30442,-42,-1091695,0.5
1900-01-23 00:13:30,7969.0,1113642,7969.5,336485,8903,4900,4003,777157,0.5
1900-01-23 00:13:45,7969.0,692928,7969.5,1367717,1434,9791,-8357,-674789,0.5
1900-01-23 00:14:00,7969.5,786720,7970.0,21275,86645,1633,85012,765445,0.5
1900-01-23 00:14:15,7973.5,1044794,7974.0,1091,76728,1633,75095,1043703,0.5
1900-01-23 00:14:30,7974.0,510584,7974.5,878985,126151,1633,124518,-368401,0.5
1900-01-23 00:14:45,7973.0,8735,7973.5,217820,8251,36889,-28638,-209085,0.5
1900-01-23 00:15:00,7972.5,811249,7973.0,259398,5144,11266,-6122,551851,0.5
1900-01-23 00:15:15,7972.5,319195,7973.0,1073592,8604,5347,3257,-754397,0.5
1900-01-23 00:15:30,7972.5,818539,7973.0,544352,1674,16000,-14326,274187,0.5
1900-01-23 00:15:45,7972.5,924504,7973.0,563982,13192,1306,11886,360522,0.5
1900-01-23 00:16:00,7972.5,1099801,7973.0,299505,5315,2507,2808,800296,0.5
1900-01-23 00:16:15,7972.5,1124872,7973.0,216092,21331,100,21231,908780,0.5
1900-01-23 00:16:30,7972.5,1299848,7973.0,103266,99710,8,99702,1196582,0.5
1900-01-23 00:16:45,7972.5,517909,7973.0,565592,11399,6702,4697,-47683,0.5
1900-01-23 00:17:00,7972.5,963484,7973.0,221371,11399,1000,10399,742113,0.5
1900-01-23 00:17:15,7977.5,656957,7978.0,590967,62482,1000,61482,65990,0.5
1900-01-23 00:17:30,7977.5,635272,7978.0,551956,82158,1250,80908,83316,0.5
1900-01-23 00:17:45,7976.5,3456,7977.0,889837,75597,116238,-40641,-886381,0.5
1900-01-23 00:18:00,7976.5,283972,7977.0,1041,4013,40967,-36954,282931,0.5
1900-01-23 00:18:15,7977.0,1145239,7977.5,17027,105865,1000,104865,1128212,0.5
1900-01-23 00:18:30,7979.0,1252064,7979.5,62856,199306,26,199280,1189208,0.5
1900-01-23 00:18:45,7979.5,1129662,7980.0,273502,132711,125,132586,856160,0.5
1900-01-23 00:19:00,7979.5,940704,7980.0,266490,42605,2330,40275,674214,0.5
1900-01-23 00:19:15,7979.5,948928,7980.0,405668,55250,3700,51550,543260,0.5
1900-01-23 00:19:30,7979.5,875164,7980.0,393681,7447,116,7331,481483,0.5
1900-01-23 00:19:45,7979.5,1174401,7980.0,324574,61679,2703,58976,849827,0.5
1900-01-23 00:20:00,7979.5,1047517,7980.0,389594,7041,2703,4338,657923,0.5
1900-01-23 00:20:15,7978.0,74211,7978.5,764358,17958,59875,-41917,-690147,0.5
1900-01-23 00:20:30,7978.0,415546,7978.5,345393,7,49594,-49587,70153,0.5
1900-01-23 00:20:45,7978.0,562190,7978.5,412784,17415,8354,9061,149406,0.5
1900-01-23 00:21:00,7978.0,516375,7978.5,436045,5,1120,-1115,80330,0.5
1900-01-23 00:21:15,7978.0,478120,7978.5,382300,1,585,-584,95820,0.5
1900-01-23 00:21:30,7978.0,419325,7978.5,489383,1,10085,-10084,-70058,0.5
1900-01-23 00:21:45,7978.0,885093,7978.5,81882,84827,2,84825,803211,0.5
1900-01-23 00:22:00,7978.0,753399,7978.5,306604,20948,43,20905,446795,0.5
1900-01-23 00:22:15,7978.0,1041402,7978.5,45172,35795,141,35654,996230,0.5
1900-01-23 00:22:30,7979.5,578116,7980.0,749107,7744,4148,3596,-170991,0.5
1900-01-23 00:22:45,7979.5,802406,7980.0,153625,2500,110,2390,648781,0.5
1900-01-23 00:23:00,7979.5,173656,7980.0,1284807,4021,40030,-36009,-1111151,0.5
1900-01-23 00:23:15,7979.5,52884,7980.0,1414204,4021,23297,-19276,-1361320,0.5
1900-01-23 00:23:30,7979.5,133027,7980.0,1107467,1000,16226,-15226,-974440,0.5
1900-01-23 00:23:45,7979.5,29915,7980.0,1399221,4641,8225,-3584,-1369306,0.5
1900-01-23 00:24:00,7979.0,24074,7979.5,970084,7101,5438,1663,-946010,0.5
1900-01-23 00:24:15,7979.0,146239,7979.5,860552,1305,1488,-183,-714313,0.5
1900-01-23 00:24:30,7978.5,33744,7979.0,1470667,3011,41814,-38803,-1436923,0.5
1900-01-23 00:24:45,7978.5,28545,7979.0,1204124,230,351,-121,-1175579,0.5
1900-01-23 00:25:00,7978.5,31764,7979.0,1160235,26180,3032,23148,-1128471,0.5
1900-01-23 00:25:15,7978.0,319770,7978.5,1160125,1000,15964,-14964,-840355,0.5
1900-01-23 00:25:30,7978.0,319091,7978.5,1141481,1,2901,-2900,-822390,0.5
1900-01-23 00:25:45,7978.0,605247,7978.5,624953,35577,34029,1548,-19706,0.5
1900-01-23 00:26:00,7979.5,812070,7980.0,358607,84970,13,84957,453463,0.5
1900-01-23 00:26:15,7981.0,676754,7981.5,17955,24827,13,24814,658799,0.5
1900-01-23 00:26:30,7984.5,664526,7985.0,16912,68767,1000,67767,647614,0.5
1900-01-23 00:26:45,7984.5,664970,7985.0,282365,101047,12962,88085,382605,0.5
1900-01-23 00:27:00,7985.5,1393373,7986.0,53370,51495,2,51493,1340003,0.5
1900-01-23 00:27:15,7986.0,1459737,7986.5,25316,23593,1687,21906,1434421,0.5
1900-01-23 00:27:30,7987.5,1307952,7988.0,108978,157468,2000,155468,1198974,0.5
1900-01-23 00:27:45,7987.5,1226411,7988.0,110178,227210,7000,220210,1116233,0.5
1900-01-23 00:28:00,7987.5,1780769,7988.0,173640,160735,2200,158535,1607129,0.5
1900-01-23 00:28:15,7987.5,1505654,7988.0,411501,44050,8135,35915,1094153,0.5
1900-01-23 00:28:30,7982.0,987171,7982.5,451201,1740,101019,-99279,535970,0.5
1900-01-23 00:28:45,7982.0,654796,7982.5,2441832,43240,2982,40258,-1787036,0.5
1900-01-23 00:29:00,7982.0,1237627,7982.5,134777,4982,12111,-7129,1102850,0.5
1900-01-23 00:29:15,7982.0,1845563,7982.5,129278,72016,2300,69716,1716285,0.5
1900-01-23 00:29:30,7982.0,2159094,7982.5,18148,18602,1000,17602,2140946,0.5
1900-01-23 00:29:45,7982.0,1807476,7982.5,25657,10500,1000,9500,1781819,0.5
1900-01-23 00:30:00,7982.0,894699,7982.5,310373,6955,4524,2431,584326,0.5
1900-01-23 00:30:15,7984.0,466567,7984.5,619467,37572,618,36954,-152900,0.5
1900-01-23 00:30:30,7984.0,536787,7984.5,700061,11260,618,10642,-163274,0.5
1900-01-23 00:30:45,7984.5,582289,7985.0,182686,86447,4000,82447,399603,0.5
1900-01-23 00:31:00,7987.0,1080210,7987.5,23825,125968,202,125766,1056385,0.5
1900-01-23 00:31:15,7987.0,53624,7987.5,806667,13893,46534,-32641,-753043,0.5
1900-01-23 00:31:30,7987.5,582493,7988.0,152489,54485,4036,50449,430004,0.5
1900-01-23 00:31:45,7987.5,887075,7988.0,164198,10669,2011,8658,722877,0.5
1900-01-23 00:32:00,7987.5,1336823,7988.0,4586,100075,2011,98064,1332237,0.5
1900-01-23 00:32:15,7989.0,820138,7989.5,32882,18744,501,18243,787256,0.5
1900-01-23 00:32:30,7994.5,588167,7995.0,355354,320910,66330,254580,232813,0.5
1900-01-23 00:32:45,7995.0,1036216,7995.5,5426,157465,15959,141506,1030790,0.5
1900-01-23 00:33:00,7996.5,298048,7997.0,596256,212570,13525,199045,-298208,0.5
1900-01-23 00:33:15,7996.5,1539297,7997.0,402220,29234,11749,17485,1137077,0.5
1900-01-23 00:33:30,7999.0,1386491,7999.5,7743,254701,5600,249101,1378748,0.5
1900-01-23 00:33:45,8000.0,262495,8000.5,693975,74564,116800,-42236,-431480,0.5
1900-01-23 00:34:00,8000.0,386430,8000.5,680608,75869,103146,-27277,-294178,0.5
1900-01-23 00:34:15,8000.0,2083473,8000.5,527108,278293,33252,245041,1556365,0.5
1900-01-23 00:34:30,8009.5,479973,8010.0,339809,482434,8256,474178,140164,0.5
1900-01-23 00:34:45,8005.5,1403897,8006.0,167272,80504,50426,30078,1236625,0.5
1900-01-23 00:35:00,8014.5,493694,8015.0,114973,251183,9940,241243,378721,0.5
1900-01-23 00:35:15,8014.5,689726,8015.0,165457,71489,10051,61438,524269,0.5
1900-01-23 00:35:30,8016.5,526445,8017.0,252479,103106,12289,90817,273966,0.5
1900-01-23 00:35:45,8014.5,367259,8015.0,1166,64469,137957,-73488,366093,0.5
1900-01-23 00:36:00,8014.5,1141806,8015.0,149651,14457,116476,-102019,992155,0.5
1900-01-23 00:36:15,8009.5,232691,8010.0,569045,9370,156465,-147095,-336354,0.5
1900-01-23 00:36:30,8010.5,1807,8011.0,557700,39610,27427,12183,-555893,0.5
1900-01-23 00:36:45,8005.0,1505962,8005.5,111904,30195,82736,-52541,1394058,0.5
1900-01-23 00:37:00,8005.0,1643651,8005.5,148815,4449,6853,-2404,1494836,0.5
1900-01-23 00:37:15,8008.0,1269718,8008.5,11,23789,206896,-183107,1269707,0.5
1900-01-23 00:37:30,8010.0,675989,8010.5,269007,21437,15797,5640,406982,0.5
1900-01-23 00:37:45,8010.5,720579,8011.0,266628,12394,40314,-27920,453951,0.5
1900-01-23 00:38:00,8001.0,1122058,8001.5,634278,31397,25483,5914,487780,0.5
1900-01-23 00:38:15,8001.0,1153007,8001.5,139184,71563,20097,51466,1013823,0.5
1900-01-23 00:38:30,8005.5,772560,8006.0,106317,62753,81,62672,666243,0.5
1900-01-23 00:38:45,8009.0,809405,8009.5,317873,36954,30760,6194,491532,0.5
1900-01-23 00:39:00,8009.0,714829,8009.5,331074,14026,9674,4352,383755,0.5
1900-01-23 00:39:15,8002.5,2051,8003.0,941400,1372,204074,-202702,-939349,0.5
1900-01-23 00:39:30,7998.5,1284581,7999.0,121077,81806,43298,38508,1163504,0.5
1900-01-23 00:39:45,7999.5,354215,8000.0,766249,37288,17154,20134,-412034,0.5
1900-01-23 00:40:00,7999.5,279004,8000.0,787788,5339,128534,-123195,-508784,0.5
1900-01-23 00:40:15,7999.5,190216,8000.0,865243,1610,70961,-69351,-675027,0.5
1900-01-23 00:40:30,7997.0,170842,7997.5,999287,3136,113096,-109960,-828445,0.5
1900-01-23 00:40:45,7996.0,7574,7996.5,1393205,396,40249,-39853,-1385631,0.5
1900-01-23 00:41:00,7995.0,5449995,7995.5,515942,19125,35187,-16062,4934053,0.5
1900-01-23 00:41:15,7995.5,858750,7996.0,1872,124015,31101,92914,856878,0.5
1900-01-23 00:41:30,7999.5,6015770,8000.0,37259,105544,301,105243,5978511,0.5
1900-01-23 00:41:45,8001.0,1079292,8001.5,55823,62272,10008,52264,1023469,0.5
1900-01-23 00:42:00,8001.0,1038525,8001.5,46178,37479,7500,29979,992347,0.5
1900-01-23 00:42:15,8002.0,147752,8002.5,1035456,2203,27130,-24927,-887704,0.5
1900-01-23 00:42:30,7999.0,788,7999.5,1156419,22,52527,-52505,-1155631,0.5
1900-01-23 00:42:45,7996.0,847898,7996.5,333509,5480,2606,2874,514389,0.5
1900-01-23 00:43:00,7996.0,921175,7996.5,462124,3929,36200,-32271,459051,0.5
1900-01-23 00:43:15,7998.5,775041,7999.0,1805,21483,200,21283,773236,0.5
1900-01-23 00:43:30,7998.5,845285,7999.0,217060,156452,110,156342,628225,0.5
1900-01-23 00:43:45,8002.0,1211859,8002.5,28797,14534,1157,13377,1183062,0.5
1900-01-23 00:44:00,8006.0,513689,8006.5,518189,114650,3249,111401,-4500,0.5
1900-01-23 00:44:15,8006.0,540573,8006.5,731216,12707,13497,-790,-190643,0.5
1900-01-23 00:44:30,8000.0,121379,8000.5,687847,710,31391,-30681,-566468,0.5
1900-01-23 00:44:45,8000.0,2589366,8000.5,16692,21214,9125,12089,2572674,0.5
1900-01-23 00:45:00,8007.0,499780,8007.5,2179,20302,391,19911,497601,0.5
1900-01-23 00:45:15,8007.0,273970,8007.5,470139,206393,2919,203474,-196169,0.5
1900-01-23 00:45:30,8007.0,183590,8007.5,489713,11685,22766,-11081,-306123,0.5
1900-01-23 00:45:45,8007.0,405079,8007.5,759760,12703,74006,-61303,-354681,0.5
1900-01-23 00:46:00,8007.0,113384,8007.5,865697,3300,36611,-33311,-752313,0.5
1900-01-23 00:46:15,8007.0,666753,8007.5,502889,3797,109982,-106185,163864,0.5
1900-01-23 00:46:30,8009.5,1412760,8010.0,35879,65451,40500,24951,1376881,0.5
1900-01-23 00:46:45,8010.0,1035035,8010.5,87508,36196,53406,-17210,947527,0.5
1900-01-23 00:47:00,8010.0,277654,8010.5,562179,25016,30014,-4998,-284525,0.5
1900-01-23 00:47:15,8016.5,144463,8017.0,285247,197273,16363,180910,-140784,0.5
1900-01-23 00:47:30,8020.0,292775,8020.5,729093,209891,11620,198271,-436318,0.5
1900-01-23 00:47:45,8021.5,340669,8022.0,212893,132930,90306,42624,127776,0.5
1900-01-23 00:48:00,8024.5,703746,8025.0,163989,366864,4841,362023,539757,0.5
1900-01-23 00:48:15,8007.0,42850,8007.5,105449,63882,533441,-469559,-62599,0.5
1900-01-23 00:48:30,8026.5,25005,8027.0,303,61708,55432,6276,24702,0.5
1900-01-23 00:48:45,8018.5,843977,8019.0,190622,137980,68043,69937,653355,0.5
1900-01-23 00:49:00,8016.5,314867,8017.0,163751,44500,148714,-104214,151116,0.5
1900-01-23 00:49:15,8020.5,1081592,8021.0,40027,14934,38603,-23669,1041565,0.5
1900-01-23 00:49:30,8016.5,195181,8017.0,563710,9518,94634,-85116,-368529,0.5
1900-01-23 00:49:45,8016.5,2354745,8017.0,136,21627,46747,-25120,2354609,0.5
1900-01-23 00:50:00,8020.0,1401646,8020.5,1560,99766,628,99138,1400086,0.5
1900-01-23 00:50:15,8022.5,1228212,8023.0,3109,35296,46080,-10784,1225103,0.5
1900-01-23 00:50:30,8022.5,979247,8023.0,262620,11934,5432,6502,716627,0.5
1900-01-23 00:50:45,8025.0,557222,8025.5,190549,16946,25445,-8499,366673,0.5
1900-01-23 00:51:00,8020.0,1474629,8020.5,13612,188126,54351,133775,1461017,0.5
1900-01-23 00:51:15,8025.5,1241118,8026.0,4598,61722,38549,23173,1236520,0.5
1900-01-23 00:51:30,8026.5,521867,8027.0,153171,41705,51601,-9896,368696,0.5
1900-01-23 00:51:45,8026.5,726035,8027.0,37637,16443,14229,2214,688398,0.5
1900-01-23 00:52:00,8028.5,1677683,8029.0,124286,85867,23870,61997,1553397,0.5
1900-01-23 00:52:15,8028.5,1732078,8029.0,130712,43324,44017,-693,1601366,0.5
1900-01-23 00:52:30,8028.5,822434,8029.0,960025,13560,7911,5649,-137591,0.5
1900-01-23 00:52:45,8024.0,180644,8024.5,667786,26766,152473,-125707,-487142,0.5
1900-01-23 00:53:00,8018.0,1000,8018.5,472823,773,48980,-48207,-471823,0.5
1900-01-23 00:53:15,8016.5,1449925,8017.0,23252,75187,49240,25947,1426673,0.5
1900-01-23 00:53:30,8017.5,1335875,8018.0,42971,70356,14200,56156,1292904,0.5
1900-01-23 00:53:45,8018.5,1278072,8019.0,23229,28477,16300,12177,1254843,0.5
1900-01-23 00:54:00,8019.5,1630066,8020.0,284603,26720,47600,-20880,1345463,0.5
1900-01-23 00:54:15,8019.5,1062053,8020.0,255448,62136,48076,14060,806605,0.5
1900-01-23 00:54:30,8019.5,311163,8020.0,927592,20001,57328,-37327,-616429,0.5
1900-01-23 00:54:45,8014.0,1053437,8014.5,298790,876,46061,-45185,754647,0.5
1900-01-23 00:55:00,8014.0,2472633,8014.5,131222,97750,107702,-9952,2341411,0.5
1900-01-23 00:55:15,8016.0,831888,8016.5,156370,11678,39320,-27642,675518,0.5
1900-01-23 00:55:30,8016.0,1377415,8016.5,57547,20958,5,20953,1319868,0.5
1900-01-23 00:55:45,8019.5,700520,8020.0,327593,16331,13471,2860,372927,0.5
1900-01-23 00:56:00,8019.5,338188,8020.0,926349,9033,350,8683,-588161,0.5
1900-01-23 00:56:15,8019.5,2109178,8020.0,45537,45846,30055,15791,2063641,0.5
1900-01-23 00:56:30,8020.0,707082,8020.5,476058,3024,696,2328,231024,0.5
1900-01-23 00:56:45,8020.0,1188468,8020.5,166978,27994,751,27243,1021490,0.5
1900-01-23 00:57:00,8020.0,333020,8020.5,824455,5751,21184,-15433,-491435,0.5
1900-01-23 00:57:15,8018.5,50,8019.0,730773,5751,44604,-38853,-730723,0.5
1900-01-23 00:57:30,8018.0,2103,8018.5,1026350,120,39829,-39709,-1024247,0.5
1900-01-23 00:57:45,8017.5,1636291,8018.0,387619,2188,12959,-10771,1248672,0.5
1900-01-23 00:58:00,8019.0,1073981,8019.5,294944,5398,4100,1298,779037,0.5
1900-01-23 00:58:15,8019.0,1279223,8019.5,176188,125518,15364,110154,1103035,0.5
1900-01-23 00:58:30,8027.0,304706,8027.5,463119,56358,21887,34471,-158413,0.5
1900-01-23 00:58:45,8027.0,596133,8027.5,315921,27036,24483,2553,280212,0.5
1900-01-23 00:59:00,8027.0,1644860,8027.5,205210,96132,16027,80105,1439650,0.5
1900-01-23 00:59:15,8027.0,1911756,8027.5,112015,32208,90704,-58496,1799741,0.5
1900-01-23 00:59:30,8027.0,1617812,8027.5,144060,68509,3000,65509,1473752,0.5
1900-01-23 00:59:45,8027.5,1497309,8028.0,56617,58588,15005,43583,1440692,0.5
1900-01-23 01:00:00,8027.5,1153338,8028.0,31338,52968,1,52967,1122000,0.5
1900-01-23 01:00:15,8027.5,1222614,8028.0,1451442,214324,70316,144008,-228828,0.5
1900-01-23 01:00:30,8027.5,1701847,8028.0,1258253,163100,22460,140640,443594,0.5
1900-01-23 01:00:45,8027.5,2406846,8028.0,897005,416274,15116,401158,1509841,0.5
1900-01-23 01:01:00,8028.5,968503,8029.0,154041,273921,11242,262679,814462,0.5
1900-01-23 01:01:15,8033.0,57069,8033.5,20022,208223,7919,200304,37047,0.5
1900-01-23 01:01:30,8030.0,76628,8030.5,714668,111932,76700,35232,-638040,0.5
1900-01-23 01:01:45,8030.0,1120641,8030.5,766371,138467,100632,37835,354270,0.5
1900-01-23 01:02:00,8030.0,1872900,8030.5,190231,565918,28335,537583,1682669,0.5
1900-01-23 01:02:15,8032.5,823396,8033.0,420109,173338,12454,160884,403287,0.5
1900-01-23 01:02:30,8032.5,674445,8033.0,551199,12753,32127,-19374,123246,0.5
1900-01-23 01:02:45,8032.5,101038,8033.0,574016,13641,15908,-2267,-472978,0.5
1900-01-23 01:03:00,8024.5,5814,8025.0,1028064,46311,82907,-36596,-1022250,0.5
1900-01-23 01:03:15,8018.5,1045238,8019.0,325251,8456,190785,-182329,719987,0.5
1900-01-23 01:03:30,8021.0,844767,8021.5,61903,25850,28680,-2830,782864,0.5
1900-01-23 01:03:45,8021.0,117701,8021.5,873337,17702,41840,-24138,-755636,0.5
1900-01-23 01:04:00,8017.5,10369,8018.0,573067,13226,558188,-544962,-562698,0.5
1900-01-23 01:04:15,8012.0,179422,8012.5,15050,9909,238294,-228385,164372,0.5
1900-01-23 01:04:30,8013.5,302432,8014.0,659683,21207,8069,13138,-357251,0.5
1900-01-23 01:04:45,8013.5,907359,8014.0,248906,11848,8958,2890,658453,0.5
1900-01-23 01:05:00,8012.0,349182,8012.5,851802,18180,30092,-11912,-502620,0.5
1900-01-23 01:05:15,8010.5,1122922,8011.0,490301,239,64828,-64589,632621,0.5
1900-01-23 01:05:30,8010.5,1187656,8011.0,164063,38177,96334,-58157,1023593,0.5
1900-01-23 01:05:45,8014.0,1377574,8014.5,8346,57885,4126,53759,1369228,0.5
1900-01-23 01:06:00,8014.5,2084,8015.0,947076,17385,480,16905,-944992,0.5
1900-01-23 01:06:15,8007.5,429999,8008.0,860307,22010,113091,-91081,-430308,0.5
1900-01-23 01:06:30,8007.5,371514,8008.0,758736,3295,308927,-305632,-387222,0.5
1900-01-23 01:06:45,8007.5,1357040,8008.0,775113,20601,15783,4818,581927,0.5
1900-01-23 01:07:00,8007.5,1859170,8008.0,214840,50179,100086,-49907,1644330,0.5
1900-01-23 01:07:15,8007.5,2138821,8008.0,51817,43983,400,43583,2087004,0.5
1900-01-23 01:07:30,8012.0,831562,8012.5,464740,26638,150,26488,366822,0.5
1900-01-23 01:07:45,8012.0,1921068,8012.5,238594,63854,6363,57491,1682474,0.5
1900-01-23 01:08:00,8012.0,41073,8012.5,1137823,2093,3179,-1086,-1096750,0.5
1900-01-23 01:08:15,8008.5,1061374,8009.0,375331,10502,14099,-3597,686043,0.5
1900-01-23 01:08:30,8008.5,610105,8009.0,363829,10986,58634,-47648,246276,0.5
1900-01-23 01:08:45,8008.0,75483,8008.5,898597,123527,81796,41731,-823114,0.5
1900-01-23 01:09:00,8008.0,317833,8008.5,614784,3060,34047,-30987,-296951,0.5
1900-01-23 01:09:15,8008.0,978807,8008.5,196393,38976,44421,-5445,782414,0.5
1900-01-23 01:09:30,8008.0,1916791,8008.5,97779,1684,10210,-8526,1819012,0.5
1900-01-23 01:09:45,8008.0,1854929,8008.5,311651,9674,18152,-8478,1543278,0.5
1900-01-23 01:10:00,8008.0,2175538,8008.5,51079,18204,556,17648,2124459,0.5
1900-01-23 01:10:15,8008.5,1260149,8009.0,9727,6862,2011,4851,1250422,0.5
1900-01-23 01:10:30,8009.5,1478874,8010.0,8000,57401,1020,56381,1470874,0.5
1900-01-23 01:10:45,8011.5,1640235,8012.0,47054,15473,8,15465,1593181,0.5
1900-01-23 01:11:00,8011.5,1134588,8012.0,123225,35956,14316,21640,1011363,0.5
1900-01-23 01:11:15,8011.5,961388,8012.0,287779,1321,15098,-13777,673609,0.5
1900-01-23 01:11:30,8011.5,86063,8012.0,1033347,2250,33700,-31450,-947284,0.5
1900-01-23 01:11:45,8010.0,1162770,8010.5,1631537,7000,295932,-288932,-468767,0.5
1900-01-23 01:12:00,8010.0,1245176,8010.5,1708458,1600,55065,-53465,-463282,0.5
1900-01-23 01:12:15,8010.0,1537634,8010.5,490760,6158,149463,-143305,1046874,0.5
1900-01-23 01:12:30,8010.0,2131456,8010.5,1144116,18461,111,18350,987340,0.5
1900-01-23 01:12:45,8010.0,3101720,8010.5,19106,100397,100,100297,3082614,0.5
1900-01-23 01:13:00,8015.0,1568245,8015.5,232845,11247,13050,-1803,1335400,0.5
1900-01-23 01:13:15,8015.0,1881670,8015.5,575846,3732,30621,-26889,1305824,0.5
1900-01-23 01:13:30,8015.0,2948819,8015.5,502962,23332,250,23082,2445857,0.5
1900-01-23 01:13:45,8015.5,108973,8016.0,1266214,41400,15200,26200,-1157241,0.5
1900-01-23 01:14:00,8015.5,187023,8016.0,1549819,1009,351368,-350359,-1362796,0.5
1900-01-23 01:14:15,8015.5,309407,8016.0,1332929,85075,104500,-19425,-1023522,0.5
1900-01-23 01:14:30,8015.5,205106,8016.0,1356271,1081,5102,-4021,-1151165,0.5
1900-01-23 01:14:45,8015.5,1985681,8016.0,153197,3638,35819,-32181,1832484,0.5
1900-01-23 01:15:00,8017.0,1742042,8017.5,433,126158,10000,116158,1741609,0.5
1900-01-23 01:15:15,8018.0,1290338,8018.5,217860,50466,12185,38281,1072478,0.5
1900-01-23 01:15:30,8018.0,142388,8018.5,993129,1195,30000,-28805,-850741,0.5
1900-01-23 01:15:45,8016.0,3643,8017.0,554129,5214,65508,-60294,-550486,1.0
1900-01-23 01:16:00,8012.5,35455,8013.0,1051588,615,55790,-55175,-1016133,0.5
1900-01-23 01:16:15,8012.5,849884,8013.0,756925,615,59763,-59148,92959,0.5
1900-01-23 01:16:30,8012.5,464371,8013.0,877793,8141,16331,-8190,-413422,0.5
1900-01-23 01:16:45,8012.5,488574,8013.0,912740,1000,81867,-80867,-424166,0.5
1900-01-23 01:17:00,8012.5,251100,8013.0,1061039,60,34018,-33958,-809939,0.5
1900-01-23 01:17:15,8012.5,257082,8013.0,1099093,25022,14022,11000,-842011,0.5
1900-01-23 01:17:30,8007.5,39690,8008.0,549618,3,165678,-165675,-509928,0.5
1900-01-23 01:17:45,8004.5,8649,8005.0,260486,5334,367808,-362474,-251837,0.5
1900-01-23 01:18:00,8004.0,342362,8004.5,795477,2890,85259,-82369,-453115,0.5
1900-01-23 01:18:15,8004.0,1269780,8004.5,749935,24689,51874,-27185,519845,0.5
1900-01-23 01:18:30,8004.0,67831,8004.5,1061740,9021,5465,3556,-993909,0.5
1900-01-23 01:18:45,8004.5,283807,8005.0,685229,38393,14716,23677,-401422,0.5
1900-01-23 01:19:00,8004.0,112736,8004.5,529682,14000,13764,236,-416946,0.5
1900-01-23 01:19:15,8000.0,162456,8003.0,1185869,6201,25972,-19771,-1023413,3.0
1900-01-23 01:19:30,7999.5,720392,8000.0,419155,40100,77214,-37114,301237,0.5
1900-01-23 01:19:45,7999.5,1886212,8000.0,513986,2110,1046,1064,1372226,0.5
1900-01-23 01:20:00,7999.5,1993372,8000.0,723623,34063,372,33691,1269749,0.5
1900-01-23 01:20:15,7999.5,2079312,8000.0,671474,10030,11000,-970,1407838,0.5
1900-01-23 01:20:30,7999.5,2059440,8000.0,751748,14020,28510,-14490,1307692,0.5
1900-01-23 01:20:45,7999.5,1987851,8000.0,781851,15258,1020,14238,1206000,0.5
1900-01-23 01:21:00,7999.5,2070673,8000.0,728038,19534,4000,15534,1342635,0.5
1900-01-23 01:21:15,7999.5,2038208,8000.0,707270,30070,41460,-11390,1330938,0.5
1900-01-23 01:21:30,7999.5,702120,8000.0,834169,12287,8600,3687,-132049,0.5
1900-01-23 01:21:45,7999.5,725120,8000.0,822587,39700,36669,3031,-97467,0.5
1900-01-23 01:22:00,7999.5,716013,8000.0,901983,100,17100,-17000,-185970,0.5
1900-01-23 01:22:15,7999.5,783527,8000.0,822731,9050,28744,-19694,-39204,0.5
1900-01-23 01:22:30,7999.5,191057,8000.0,1398240,9050,7932,1118,-1207183,0.5
1900-01-23 01:22:45,7984.5,1131526,7985.0,692956,27567,1107114,-1079547,438570,0.5
